metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1789301910.7649,transparent,740.76093343563,1787705045.0389,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,María la Baja,South America,SA,Colombia,CO,,False,Ufinet Panama S.A.,9.9832,-75.3016,False,UFINET,True,Departamento de Bolívar,success,America/Bogota,,1788911731,1789309200.3276,999,http,181.78.23.187:999,True,550.20403862,7421,5150,59.032694296396,181.78.23.187
True,1789309195.2162,elite,2956.4453538966,1788795558.1903,AS133443 Comilla Online,COMILLA-AS-AP,Comilla,Asia,AS,Bangladesh,BD,,False,Ashfakur Rahman Chowdhury,23.4619,91.185,False,,False,Chittagong,success,Asia/Dhaka,,1788792020,1789309200.0974,8080,socks4,103.229.86.73:8080,True,1805.832862854,20193,12739,61.317259808089,103.229.86.73
True,1789309008.4193,elite,2584.4489855484,1782619692.6566,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1788947628,1789309200.049,1081,socks5,194.163.174.78:1081,True,2348.9255905151,37124,40912,47.572915064842,194.163.174.78
True,1789309152.5457,elite,2176.4785972227,1696980771.1761,AS196906 PE Brunarsky Andrey Romanovich,WESTNET-AS,Polonne,Europe,EU,Ukraine,UA,,False,PE Brunarsky Andrey Romanovich,50.1194,27.5086,False,PE Brunarsky Andrey Romanovich,True,Khmelnytskyi Oblast,success,Europe/Kyiv,30500,1788752975,1789309199.9069,58973,socks4,193.105.62.11:58973,True,3213.3312225342,258271,1055390,19.660399448564,193.105.62.11
True,1789047579.0989,elite,1419.7685951109,1776082450.8739,AS6181 Cincinnati Bell Telephone Company LLC,FUSE-NET,Cincinnati,North America,,United States,US,,False,Cincinnati Bell Telephone Company LLC,39.1443,-84.5482,False,Fuse Internet Access,True,Ohio,success,America/New_York,45225,1788779142,1789309199.8625,4145,socks4,216.68.128.121:4145,True,1571.2168216705,1010080,2254,99.777346211823,216.68.128.121
True,1789309199.8083,elite,6605.2051310269,1789296568.9369,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789295688,1789309199.8083,7479,socks5,45.74.31.30:7479,True,1722.7051258087,106,77,57.92349726776,45.74.31.30
True,1789309133.4714,elite,2383.6517810824,1705258737.898,AS3352 TELEFONICA DE ESPANA S.A.U.,Telefonica_de_EspaNa,Ciempozuelos,Europe,EU,Spain,ES,,False,Telefonica de Espana SAU,40.1591,-3.62103,False,RIMA (Red IP Multi Acceso),True,Madrid,success,Europe/Madrid,28350,1788817036,1789309199.8011,5678,socks4,83.56.15.57:5678,True,1199.568271637,410779,749032,35.417753409823,83.56.15.57
True,1789305233.2876,transparent,790.49306607883,1781823747.2941,"AS40509 Fly.io, Inc.",FLY,Gunnison,North America,,United States,US,,True,"Fly.io, Inc.",38.7946,-106.535,False,"Fly.io, Inc",True,Colorado,success,America/Denver,81231,1789079602,1789309199.7642,80,http,137.66.1.45:80,False,3399.4228839874,127875,1789,98.620280108588,137.66.1.45
True,1789309185.1406,elite,2577.9875361627,1697037700.9485,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications,True,Florida,success,America/Chicago,32516,1788966658,1789309199.5927,4145,socks4,184.181.217.194:4145,True,2915.0147438049,866332,868660,49.932910353477,184.181.217.194
True,1789309171.4631,elite,2598.2687323968,1696966848.089,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Baton Rouge,North America,,United States,US,,False,Cox Communications Inc.,30.4882,-91.1443,False,Cox Communications Inc.,True,Louisiana,success,America/Chicago,70805,1789092865,1789309199.5786,4145,socks4,174.64.199.82:4145,True,862.26010322571,540843,1009559,34.884049427181,174.64.199.82
True,1789309199.5095,elite,11335.005827616,1788155383.1069,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788759347,1789309199.5095,31738,socks5,174.138.162.37:31738,True,3561.0957145691,587,11007,5.062963601863,174.138.162.37
True,1789309199.4571,elite,822.89689274915,1776080716.8354,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,,True,Performive LLC,33.7488,-84.3877,False,Performive LLC,True,Georgia,success,America/New_York,30302,1788779328,1789309199.4571,11288,socks4,184.170.251.30:11288,True,759.20081138611,268467,312054,46.245872242348,184.170.251.30
True,1789309158.7495,elite,4449.1698752015,1789215559.7886,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789211855,1789309199.3662,11280,socks5,45.74.31.50:11280,True,3029.529094696,708,674,51.23010130246,45.74.31.50
True,1789309166.1815,elite,3490.2640494028,1789022307.6405,AS401701 cognetcloud INC,COGNETCLOUD-2,Hong Kong,Asia,AS,Hong Kong,HK,,True,Cogent Communications,22.3193,114.169,False,FOJ IP TECHNOLOGY LIMITED,False,Kowloon,success,Asia/Hong_Kong,999077,1789021452,1789309199.3412,8181,socks4,38.76.212.39:8181,True,1073.5816955566,10377,5567,65.084044154541,38.76.212.39
True,1789309199.3393,elite,4997.9545629087,1788114100.9713,AS209783 Avaye Segal Net Co. PJS,segalnet,Tehran,Asia,AS,Iran,IR,,False,Avaye Segal Net Co. PJS,35.7219,51.3347,False,Pardazesh Argham Yasna Co,True,Tehran,success,Asia/Tehran,,1788716926,1789309199.3393,2080,http,194.31.108.109:2080,True,1152.0509719849,16120,2133,88.314249712376,194.31.108.109
True,1789309022.3402,elite,2533.7857539343,1776082506.009,AS12302 Vodafone Romania S.A.,Vodafone_Ro,Cârţişoara,Europe,EU,Romania,RO,,False,Vodafone RO,45.7167,24.5833,False,MobiFon S.A.,True,Sibiu County,success,Europe/Bucharest,557075,1788779466,1789309199.2896,5678,socks4,81.12.157.98:5678,True,193.94469261169,363194,283589,56.153918702254,81.12.157.98
True,1789295583.6874,elite,1410.1161613413,1787506812.7398,AS138995 Antbox Networks Limited,ANTBOX1-AS-AP,Hong Kong,Asia,AS,Hong Kong,HK,,False,Antbox Network Limited,22.3193,114.169,False,Antbox Network Limited,True,Kowloon,success,Asia/Hong_Kong,999077,1788715849,1789309199.1689,30002,socks5,45.194.33.12:30002,True,1106.1294078827,79987,36,99.955012933782,45.194.33.12
True,1789307957.7413,transparent,629.74312391924,1789272670.2963,AS31898 Oracle Corporation,ORACLE-BMC-31898,Casablanca,Africa,AF,Morocco,MA,,True,Oracle Corporation,33.5883,-7.6114,False,Oracle Cloud Infrastructure (af-casablanca-1),False,Casablanca-Settat,success,Africa/Casablanca,,1789269186,1789309199.1505,2001,http,84.8.216.230:2001,True,196.94256782532,579,4,99.313893653516,84.8.216.230
True,1789309149.6772,elite,2972.7077054065,1776200562.9252,AS47253 BCI Telecommunication & Advanced Technology Company,AS-BNETSET,Ramallah,Asia,AS,Palestinian Territory,PS,,False,BCI Telecommunication & Advanced Technology Company,31.9038,35.2034,False,Bnet Network,True,West Bank,success,Asia/Hebron,,1788899147,1789309199.0561,1080,socks4,93.184.7.217:1080,True,3387.9721164703,73415,347159,17.455905500578,93.184.7.217
True,1789309199.0518,elite,2905.8752350691,1789298097.3908,AS8359 MTS PJSC,MTS,Rostov-on-Don,Europe,EU,Russia,RU,,False,Rostov-GSPD,47.2357,39.7015,True,,False,Rostov Oblast,success,Europe/Moscow,344023,1789297915,1789309199.0518,1080,socks5,213.27.0.197:1080,True,389.94646072388,82,78,51.25,213.27.0.197
True,1789309199.0405,elite,1158.377876718,1780939095.5101,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Jakarta,Asia,AS,Indonesia,ID,,True,"Alibaba (US) Technology Co., Ltd.",-6.2114,106.8446,False,Alibaba.com Singapore E-Commerce Private Limited,True,Jakarta,success,Asia/Jakarta,12850,1788798191,1789309199.0405,2080,socks4,8.215.25.3:2080,True,737.30707168579,218185,165839,56.815459450451,8.215.25.3
True,1789252084.0086,elite,1200.2509971447,1776081965.5113,AS46562 Performive LLC,PERFORMIVE,Los Angeles,North America,,United States,US,,True,Performive LLC,34.0549,-118.243,False,Performive LLC,True,California,success,America/Los_Angeles,90009,1789000185,1789309198.9702,4145,socks5,142.54.229.249:4145,True,1003.9403438568,84533,74000,53.322021282635,142.54.229.249
True,1789309119.8451,elite,7206.6751903071,1789258292.9007,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789256082,1789309198.9684,8615,socks5,45.74.31.30:8615,True,2555.0689697266,239,313,43.297101449275,45.74.31.30
True,1789308529.8662,elite,2708.8006502057,1776081309.1167,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Tulsa,North America,,United States,US,,False,Cox Communications Inc.,36.0496,-95.8858,False,Cox Communications,True,Oklahoma,success,America/Chicago,74133,1788781106,1789309198.9572,4145,socks5,98.178.72.30:4145,True,4089.2333984375,138484,74733,64.949792933959,98.178.72.30
True,1789309082.4165,elite,4355.412532592,1789218225.1372,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789215779,1789309198.956,13860,socks5,45.74.31.42:13860,True,440.4079914093,338,767,30.588235294118,45.74.31.42
True,1789309198.9482,elite,2348.4522422873,1697044687.6579,AS206957 PHU Kario-Sat Sp. z o.o.,KARIO-SAT,Piotrkow Trybunalski,Europe,EU,Poland,PL,,False,PHU Kario-Sat Sp. z o.o.,51.4136,19.6929,False,Kariosat 185 79,True,Łódź Voivodeship,success,Europe/Warsaw,97-300,1788999932,1789309198.9482,38431,socks4,185.79.243.153:38431,True,3186.151266098,297450,1202210,19.834495819052,185.79.243.153
True,1789309120.4143,elite,4323.1795278106,1776082322.3967,"AS139628 Mega Truenet Communication Co., Ltd.",MEGATRUENET-AS-AP,Mean Chey,Asia,AS,Cambodia,KH,,False,"Mega Truenet Communication Co., Ltd.",11.5326,104.937,False,"Mega Truenet Communication Co., Ltd",True,Phnom Penh,success,Asia/Phnom_Penh,,1788897177,1789309198.8743,1080,socks5,111.67.103.162:1080,True,1872.7552890778,22754,30257,42.923166889891,111.67.103.162
True,1789309198.7142,elite,6465.1818675396,1789117731.5729,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789115519,1789309198.7142,11465,socks5,45.74.31.42:11465,True,2559.8561763763,925,1753,34.54070201643,45.74.31.42
True,1789309198.7095,elite,6718.7741196779,1789200163.7577,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789198664,1789309198.7095,10920,socks5,45.74.31.42:10920,True,3732.5625419617,595,1002,37.257357545398,45.74.31.42
True,1789252281.9514,elite,1160.8990894071,1784986909.574,AS17252 Colocation America Corporation,AS2-COLOAM,Los Angeles,North America,,United States,US,,True,Colocation America Corporation,34.0549,-118.243,False,T3 Web Hosting,True,California,success,America/Los_Angeles,90009,1789218227,1789309198.6515,8081,http,67.203.23.79:8081,False,332.09848403931,76397,57,99.925445365841,67.203.23.79
True,1789309198.5531,elite,3409.9382730823,1783368818.9044,AS7552 Viettel Group,VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,False,VIETTEL,21.0184,105.8461,False,,True,Hanoi,success,Asia/Bangkok,100000,1788811404,1789309198.5531,1080,socks4,117.4.26.246:1080,True,1038.1667613983,152172,144088,51.364342131911,117.4.26.246
True,1789289770.3442,elite,884.4079316553,1750186295.8509,AS38136 Akari Networks,AKARI-NETWORKS-AS-AP,Tokyo,Asia,AS,Japan,JP,,False,Akari Networks Limited,35.6893,139.6899,False,Private Customer,True,Tokyo,success,Asia/Tokyo,151-0053,1788798841,1789309198.5383,80,http,45.146.163.31:80,False,728.18875312805,124899,4188,96.755676404285,45.146.163.31
True,1789309198.4928,elite,3374.7439423495,1710540184.6577,AS6057 Administracion Nacional de Telecomunicaciones,Administracion Nacional de Telecomunicaciones,Montevideo,South America,SA,Uruguay,UY,,False,Administracion Nacional de Telecomunicaciones,-34.9087,-56.1539,False,Cliente Antel Uruguay,True,Montevideo Department,success,America/Montevideo,11300,1789251071,1789309198.4928,4153,socks4,179.27.86.36:4153,True,4194.6306228638,287534,943731,23.352730728154,179.27.86.36
True,1789309198.4809,elite,3031.9064530073,1784016158.8074,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Phoenix,North America,,United States,US,,False,Global Connectivity Solutions LLP,33.4532,-112.0748,False,Global Connectivity Solutions LLP,True,Arizona,success,America/Phoenix,85001,1788852914,1789309198.4809,1082,socks4,178.130.47.21:1082,True,1828.9308547974,175641,110111,61.466236456788,178.130.47.21
True,1789309160.0234,elite,2818.5532989573,1783685860.8252,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Atlanta,North America,,United States,US,,False,Global Connectivity Solutions LLP,33.7501,-84.3885,False,Global Connectivity Solutions LLP,True,Georgia,success,America/New_York,30302,1789128048,1789309198.2985,1082,socks4,147.45.60.246:1082,True,523.59509468079,202710,112542,64.300940200221,147.45.60.246
True,1789308967.2051,elite,2753.4878298349,1783186400.8563,AS49571 CELLNET Company for Internet Services Ltd.,CELLNET-AS,Sulaymaniyah,Asia,AS,Iraq,IQ,,False,CELLNET - Garden City,35.565,45.4329,False,CellNet ltd,True,Sulaymaniyah Governorate,success,Asia/Baghdad,,1789234136,1789309198.2351,1080,socks4,188.72.16.74:1080,True,1445.1758861542,179130,140369,56.065903179666,188.72.16.74
True,1789309033.3076,elite,204.82013790674,1785845294.0373,AS41745 Baykov Ilya Sergeevich,FORTIS-AS,Helsinki,Europe,EU,Finland,FI,,False,Baykov Ilya Sergeevich,60.1698,24.9383,False,Baykov Ilya Sergeevich,True,Uusimaa,success,Europe/Helsinki,,1788868379,1789309198.2209,1080,socks5,141.98.85.49:1080,True,219.04540061951,102285,24853,80.45194984977,141.98.85.49
True,1789308688.1704,elite,806.48405232756,1786440415.7358,"AS20473 The Constant Company, LLC",AS-VULTR,Miami,North America,,United States,US,,True,The Constant Company,25.8119,-80.2318,False,"Vultr Holdings, LLC",True,Florida,success,America/New_York,33142,1789230570,1789309198.1617,1088,socks5,45.32.160.61:1088,True,779.93130683899,35746,269,99.253088990698,45.32.160.61
True,1789041750.7263,elite,65.358655514945,1765046158.1695,AS51436 IDEALAN Sp. z o.o.,IDEALAN-AS,Sokółka,Europe,EU,Poland,PL,,False,IDEALAN Spolka Jawna - Piekarski,53.4006,23.4997,False,IDEALAN Sp. z o.o,True,Podlasie,success,Europe/Warsaw,16-100,1789239872,1789309198.1612,80,http,178.212.144.7:80,False,61.90013885498,464294,4387,99.063968882886,178.212.144.7
True,1789309113.972,elite,6986.6104102293,1789106250.0975,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789105393,1789309198.1114,5977,socks5,45.74.31.30:5977,True,4494.7259426117,302,1321,18.607516943931,45.74.31.30
True,1789309197.9994,elite,7249.1133798471,1789103251.8986,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789101676,1789309197.9994,6370,socks5,45.74.31.30:6370,True,3766.2346363068,1292,1718,42.923588039867,45.74.31.30
True,1789309197.9812,elite,3465.4201450216,1785584917.1103,AS13489 UNE EPM TELECOMUNICACIONES S.A.,UNE EPM TELECOMUNICACIONES S.A.,Medellín,South America,SA,Colombia,CO,,False,EPM Telecomunicaciones S.A. E.S.P.,6.2529,-75.5646,True,EPM Telecomunicaciones S.A. E.S.P,True,Antioquia,success,America/Bogota,050001,1789211182,1789309197.9812,5678,socks4,181.143.81.51:5678,True,1837.3336791992,44557,108825,29.04969292355,181.143.81.51
True,1789309191.4769,elite,5124.9595022618,1784810692.4954,"AS210976 Timeweb, LLP",TWC-EU,Frankfurt am Main,Europe,EU,Germany,DE,,False,"Timeweb, LLP",50.1169,8.6837,False,Quasar LLC,True,Hesse,success,Europe/Berlin,60313,1789042183,1789309197.9771,1080,socks4,89.191.226.51:1080,True,1792.7713394165,53859,129625,29.35351311286,89.191.226.51
True,1789308715.7081,elite,5163.7582027266,1789246155.077,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789245380,1789309197.9577,11078,socks5,45.74.31.30:11078,True,1206.161737442,407,420,49.214026602177,45.74.31.30
True,1789309197.9293,elite,8642.6217413532,1789085815.1412,AS16276 OVH SAS,OVH,Warsaw,Europe,EU,Poland,PL,,True,OVH SAS,52.2372,21.0123,False,OVH Sp. z o. o,False,Mazovia,success,Europe/Warsaw,00-002,1789086272,1789309197.9293,1001,socks4,57.128.231.218:1001,True,5258.3878040314,6946,6339,52.284531426421,57.128.231.218
True,1789309197.885,elite,4313.7402696531,1787515803.0875,AS208951 ITGLOBAL.COM,AS-ITGLOBALCOM,Amsterdam,Europe,EU,The Netherlands,NL,,False,ITGLOBAL.COM NL B.V.,52.3716,4.8883,False,ITGLOBAL.COM NL B.V,True,North Holland,success,Europe/Amsterdam,1012,1788722778,1789309197.885,1080,socks4,109.207.169.33:1080,True,220.09205818176,28172,53207,34.618267612037,109.207.169.33
True,1789309180.8129,elite,3510.0782939777,1710564564.8561,AS54755 Desert Winds Wireless Inc,DWW-AS,Richland,North America,,United States,US,,False,Desert Winds Wireless,46.3257,-119.3067,False,Desert Winds Wireless Inc,True,Washington,success,America/Los_Angeles,99354,1789274904,1789309197.8133,5678,socks4,162.255.110.52:5678,True,1742.3088550568,140745,727729,16.206011924364,162.255.110.52
True,1789309179.4249,elite,3231.1341674422,1696974967.0995,AS13489 UNE EPM TELECOMUNICACIONES S.A.,UNE EPM TELECOMUNICACIONES S.A.,Cartagena,South America,SA,Colombia,CO,,False,EPM Telecomunicaciones S.A. E.S.P.,10.3956,-75.5117,False,Colombia Móvil,True,Departamento de Bolívar,success,America/Bogota,130001,1789110026,1789309197.7722,5678,socks4,181.204.4.74:5678,True,1773.5705375671,241282,995645,19.506567485389,181.204.4.74
True,1789309197.7374,elite,4001.171950371,1789248837.1869,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789245379,1789309197.7374,10819,socks5,45.74.31.40:10819,True,1329.0758132935,248,474,34.349030470914,45.74.31.40
True,1789308894.0356,elite,3796.6104949568,1776079698.6703,AS147096 PT Jaya Sejahtra Nugraha,IDNIC-STRONGNET-AS-ID,Sumedang,Asia,AS,Indonesia,ID,,False,PT Jaya Sejahtra Nugraha,-6.7778,107.8993,False,,True,West Java,success,Asia/Jakarta,45364,1789033374,1789309197.7196,8199,socks5,103.174.122.197:8199,True,4726.8061637878,92823,90221,50.710758069098,103.174.122.197
True,1789309197.708,elite,3035.9953487094,1784014782.2134,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Frankfurt am Main,Europe,EU,Germany,DE,,False,Global Connectivity Solutions LLP,50.1169,8.6837,False,Global Connectivity Solutions LLP,True,Hesse,success,Europe/Berlin,60313,1788852085,1789309197.708,1082,socks5,147.45.66.116:1082,True,1292.2859191895,70310,57134,55.169329274034,147.45.66.116
True,1789309197.6966,elite,1120.782624418,1776078373.194,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,,True,Performive LLC,33.7488,-84.3877,False,Performive LLC,True,Georgia,success,America/New_York,30302,1788781265,1789309197.6966,4145,socks5,192.111.137.35:4145,True,905.11393547058,94293,80856,53.835876881969,192.111.137.35
True,1789309119.936,elite,5699.6676297415,1789279865.0236,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789277363,1789309197.6854,17152,socks5,45.74.31.30:17152,True,1112.5319004059,42,215,16.342412451362,45.74.31.30
True,1789309051.0069,elite,12230.836868116,1787033148.4265,AS24940 Hetzner Online GmbH,HETZNER-AS,Frankfurt Am Main,Europe,EU,Germany,DE,,True,Hetzner Online AG,50.094,8.4971,False,Hetzner Online AG,True,Hesse,success,Europe/Berlin,65931,1788844098,1789309197.4909,9081,socks5,91.107.243.254:9081,True,3686.9142055511,7026,31160,18.39941339758,91.107.243.254
True,1789308470.8417,elite,7790.7675018954,1788141433.4523,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788743736,1789309197.4074,7023,socks5,45.74.31.30:7023,True,2597.9142189026,1396,5139,21.361897475134,45.74.31.30
True,1789309157.3858,elite,2589.9330421563,1696986733.4953,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Roanoke,North America,,United States,US,,False,Cox Communications Inc.,37.2681,-79.9404,False,Cox Communications Inc.,True,Virginia,success,America/New_York,24023,1789030000,1789309197.3819,15291,socks4,184.178.172.25:15291,True,866.49203300476,864560,924647,48.32084828642,184.178.172.25
True,1789309070.7483,elite,11390.838273366,1789269576.7707,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789266817,1789309197.3445,9220,socks5,45.74.31.30:9220,True,3903.4490585327,30,323,8.4985835694051,45.74.31.30
True,1789308885.1728,elite,5072.3287410327,1788115149.613,AS209783 Avaye Segal Net Co. PJS,segalnet,Tehran,Asia,AS,Iran,IR,,False,Avaye Segal Net Co. PJS,35.7219,51.3347,False,Pardazesh Argham Yasna Co,True,Tehran,success,Asia/Tehran,,1788718666,1789309197.3228,2080,socks4,194.31.108.109:2080,True,5246.533870697,84336,10681,88.758853678815,194.31.108.109
True,1789309157.3732,elite,3214.8503285666,1776081050.4264,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,San Diego,North America,,United States,US,,False,Cox Communications Inc.,32.7097,-117.1228,False,Cox Communications,True,California,success,America/Los_Angeles,92102,1788779284,1789309197.2911,4145,socks4,72.207.33.64:4145,True,865.00239372253,421074,292477,59.011058775056,72.207.33.64
True,1789308984.7349,elite,3822.1199687446,1789240404.7123,AS48096 Enterprise Cloud Ltd.,ITGRAD,Moscow,Europe,EU,Russia,RU,,True,Enterprise Cloud Ltd.,55.6928,37.6621,False,"Mws Cloud, Limited Liability Company",False,Moscow,success,Europe/Moscow,,1789236817,1789309197.2365,8087,http,188.72.77.25:8087,True,1525.4907608032,1023,71,93.510054844607,188.72.77.25
True,1789309086.8178,elite,4587.6866232964,1789185387.0812,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789184605,1789309197.236,7335,socks5,45.74.31.42:7335,True,3883.4595680237,248,981,20.179007323027,45.74.31.42
True,1789309092.6978,elite,9820.5965211054,1789182158.139,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789180367,1789309197.2336,4889,socks5,45.74.31.30:4889,True,3252.8233528137,828,885,48.336252189142,45.74.31.30
True,1789307408.8797,elite,3783.6272948641,1787615381.5948,AS51765 Oy Creanova Hosting Solutions Ltd.,CREANOVA-AS,Los Angeles,North America,,United States,US,,True,Oy Crea Nova Hosting Solution Ltd,34.0544,-118.244,False,Beafort Limited,True,California,success,America/Los_Angeles,90009,1788823967,1789309197.232,1080,socks4,85.209.156.148:1080,True,3910.7043743134,145130,6016,96.019742500629,85.209.156.148
True,1789309197.1222,elite,3898.7142603355,1787592491.0166,AS7552 Viettel Group,VIETEL-AS-AP,Bình Thủy,Asia,AS,Vietnam,VN,,False,VIETELxdsl,10.0833,105.7436,False,xDSL Services,True,Can Tho,success,Asia/Ho_Chi_Minh,,1788801615,1789309197.1222,1080,socks5,115.74.200.4:1080,True,1702.2747993469,26838,21028,56.069026031003,115.74.200.4
True,1789309187.0307,elite,2146.3623044595,1776087353.535,AS12695 LLC Digital Network,DINET-AS,Reutov,Europe,EU,Russia,RU,,False,Digital Network JSC,55.7576,37.8674,False,Meridian LTD,True,Moscow Oblast,success,Europe/Moscow,143960,1788786977,1789309197.0939,4153,socks4,95.163.20.1:4153,True,1246.4141845703,132830,334203,28.441245051206,95.163.20.1
True,1789309197.0709,elite,7569.2994382635,1787416498.7219,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789227666,1789309197.0709,4257,socks5,45.74.31.30:4257,True,5426.5441894531,4874,17423,21.859442974391,45.74.31.30
True,1789252200.0755,elite,1214.9145350969,1783488066.3223,AS4837 CHINA UNICOM China169 Backbone,CHINA169-Backbone,Jinan,Asia,AS,China,CN,,False,CNC Group CHINA169 Shandong Province Network,36.6518,117.12,False,,True,Shandong,success,Asia/Shanghai,250000,1788930827,1789309197.0586,17981,http,119.188.131.55:17981,True,1675.4815578461,75552,11228,87.061534915879,119.188.131.55
True,1789309156.4938,elite,6352.4668216705,1789148222.3382,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789147699,1789309197.0507,7406,socks5,45.74.31.30:7406,True,4572.0205307007,362,1177,23.521767381417,45.74.31.30
True,1789308997.0915,elite,8380.2857871217,1789246303.1176,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789245380,1789309197.016,5187,socks5,45.74.31.30:5187,True,4531.2583446503,415,403,50.733496332518,45.74.31.30
